0.000000 0.000000 0.000000
0.000000 0.111111 0.000000
0.000000 0.222222 0.000000
0.000000 0.333333 0.000000
0.000000 0.444444 0.000000
0.000000 0.555556 0.000000
0.000000 0.666667 0.000000
0.000000 0.777778 0.000000
0.000000 0.888889 0.000000
0.000000 1.000000 0.000000

0.010000 0.000000 1.000000
0.010000 0.111111 0.000000
0.010000 0.222222 0.000000
0.010000 0.333333 0.000000
0.010000 0.444444 0.000000
0.010000 0.555556 0.000000
0.010000 0.666667 0.000000
0.010000 0.777778 0.000000
0.010000 0.888889 0.000000
0.010000 1.000000 0.000000

0.020000 0.000000 0.000000
0.020000 0.111111 1.000000
0.020000 0.222222 0.000000
0.020000 0.333333 0.000000
0.020000 0.444444 0.000000
0.020000 0.555556 0.000000
0.020000 0.666667 0.000000
0.020000 0.777778 0.000000
0.020000 0.888889 0.000000
0.020000 1.000000 0.000000

0.030000 0.000000 2.000000
0.030000 0.111111 -1.000000
0.030000 0.222222 1.000000
0.030000 0.333333 0.000000
0.030000 0.444444 0.000000
0.030000 0.555556 0.000000
0.030000 0.666667 0.000000
0.030000 0.777778 0.000000
0.030000 0.888889 0.000000
0.030000 1.000000 0.000000

0.040000 0.000000 -2.000000
0.040000 0.111111 4.000000
0.040000 0.222222 -2.000000
0.040000 0.333333 1.000000
0.040000 0.444444 0.000000
0.040000 0.555556 0.000000
0.040000 0.666667 0.000000
0.040000 0.777778 0.000000
0.040000 0.888889 0.000000
0.040000 1.000000 0.000000

0.050000 0.000000 7.000000
0.050000 0.111111 -8.000000
0.050000 0.222222 7.000000
0.050000 0.333333 -3.000000
0.050000 0.444444 1.000000
0.050000 0.555556 0.000000
0.050000 0.666667 0.000000
0.050000 0.777778 0.000000
0.050000 0.888889 0.000000
0.050000 1.000000 0.000000

0.060000 0.000000 -14.000000
0.060000 0.111111 22.000000
0.060000 0.222222 -18.000000
0.060000 0.333333 11.000000
0.060000 0.444444 -4.000000
0.060000 0.555556 1.000000
0.060000 0.666667 0.000000
0.060000 0.777778 0.000000
0.060000 0.888889 0.000000
0.060000 1.000000 0.000000

0.070000 0.000000 37.000000
0.070000 0.111111 -54.000000
0.070000 0.222222 51.000000
0.070000 0.333333 -33.000000
0.070000 0.444444 16.000000
0.070000 0.555556 -5.000000
0.070000 0.666667 1.000000
0.070000 0.777778 0.000000
0.070000 0.888889 0.000000
0.070000 1.000000 0.000000

0.080000 0.000000 -90.000000
0.080000 0.111111 142.000000
0.080000 0.222222 -138.000000
0.080000 0.333333 100.000000
0.080000 0.444444 -54.000000
0.080000 0.555556 22.000000
0.080000 0.666667 -6.000000
0.080000 0.777778 1.000000
0.080000 0.888889 0.000000
0.080000 1.000000 0.000000

0.090000 0.000000 233.000000
0.090000 0.111111 -370.000000
0.090000 0.222222 380.000000
0.090000 0.333333 -292.000000
0.090000 0.444444 176.000000
0.090000 0.555556 -82.000000
0.090000 0.666667 29.000000
0.090000 0.777778 -7.000000
0.090000 0.888889 1.000000
0.090000 1.000000 0.000000

0.100000 0.000000 -602.000000
0.100000 0.111111 983.000000
0.100000 0.222222 -1042.000000
0.100000 0.333333 848.000000
0.100000 0.444444 -550.000000
0.100000 0.555556 287.000000
0.100000 0.666667 -118.000000
0.100000 0.777778 37.000000
0.100000 0.888889 -8.000000
